,intent,text,seeds,label,is_invalid
377,appointment,i can help you schedule an appointment at the bank,how do i set up an appointment at the bank?,1,
378,appointment,i need to make an appointment with the bank,how do i set up an appointment at the bank?,1,
379,appointment,do you have any questions about meeting with a bank representative,i would like to meet with a bank representative,1,X
380,appointment,i am sorry but as an ai language model i do not have access to the scheduling system of the bank please contact the bank directly to schedule your appointment,can i schedule an appointment with someone at the bank?,1,X
381,appointment,can you provide more information on the type of appointment you need at the bank,how do i set up an appointment at the bank?,1,X
382,appointment,could you schedule a meeting with someone at the bank for me,can i schedule an appointment with someone at the bank?,1,
383,appointment,how can i make an appointment with the bank,how do i set up an appointment at the bank?,1,
384,appointment,can i book a meeting with the bank,how do i set up an appointment at the bank?,1,
385,appointment,what steps do i need to follow to set up an appointment at the bank,how do i set up an appointment at the bank?,1,
386,appointment,is there a specific representative i should request to meet with,i would like to meet with a bank representative,1,X
387,appointment,would you like me to set up an appointment with a bank representative,i would like to meet with a bank representative,1,
388,appointment,would it be possible to schedule an appointment with someone at the bank,can i schedule an appointment with someone at the bank?,1,
389,appointment,would you mind arranging a meeting with a bank representative,i would like to meet with a bank representative,1,
390,appointment,i can help you schedule a meeting with a bank representative,i would like to meet with a bank representative,1,
391,appointment,are you interested in scheduling an appointment online or would you like to speak to someone over the phone,can i schedule an appointment with someone at the bank?,1,X
392,appointment,can you provide me with a date and time for the appointment,how do i set up an appointment at the bank?,1,X
393,appointment,can you provide me with a date and time when i can schedule an appointment with someone at the bank,can i schedule an appointment with someone at the bank?,1,X
